"","choice","income","price","text"
"2676","Yes",120000,749,"
Yes, I purchased the Surface Laptop 3 with an Intel Core i5 processor, 8GB RAM, 13.5 inch screen and 128GB SD storage."
"2677","Yes",120000,749," Yes, I purchased the Surface Laptop 3."
"2678","Yes",120000,749," Yes, I purchased a Surface Laptop 3."
"2679","Yes",120000,749," Yes, I purchased the Surface Laptop 3."
"2680","Yes",120000,749,"
Yes, I purchased the Surface Laptop 3."
"2681","Yes",120000,749," Yes, I purchased the Surface Laptop 3."
"2682","Yes",120000,749,"
Yes, I purchased the Surface Laptop 3."
"2683","Yes",120000,749," Yes, I purchased the Surface Laptop 3."
"2684","Yes",120000,749," Yes, I purchased the Surface Laptop 3."
"2685","Yes",120000,749," Yes, I purchased the Surface Laptop 3."
"2686","Yes",120000,749,"
Yes, I purchased the Surface Laptop 3."
"2687","Yes",120000,749," Yes, I purchased the Surface Laptop 3."
"2688","Yes",120000,749," Yes, I purchased the Surface Laptop 3."
"2689","Yes",120000,774," Yes, I purchased the Surface Laptop 3."
"2690","Yes",120000,774," Yes, I purchased a Surface Laptop 3."
"2691","Yes",120000,774,"
Yes, I purchased the Surface Laptop 3."
"2692","Yes",120000,774," Yes, I purchased the Surface Laptop 3 with Intel Core i5, 8GB RAM, 13.5in screen, and 128GB SD."
"2693","Yes",120000,774,"
Yes, I purchased the Surface Laptop 3."
"2694","Yes",120000,774," Yes, I purchased the Surface Laptop 3."
"2695","Yes",120000,774," Yes, I purchased the Surface Laptop 3."
"2696","Yes",120000,774,"
Yes, I purchased the Surface Laptop 3."
"2697","Yes",120000,774," Yes, I purchased the Surface Laptop 3."
"2698","Yes",120000,774,"
Yes, I purchased the Surface Laptop 3."
"2699","Yes",120000,774," Yes, I purchased the Surface Laptop 3."
"2700","Yes",120000,774," Yes, I purchased the Surface Laptop 3."
"2701","Yes",120000,774," Yes, I purchased the Surface Laptop 3."
"2702","Yes",120000,774,"
Yes, I purchased the Surface Laptop 3 with an Intel Core i5 processor, 8GB of RAM, a 13.5in display, and a 128GB SD card."
"2703","Yes",120000,774," Yes, I purchased the Surface Laptop 3."
"2704","Yes",120000,774," Yes, I purchased the Surface Laptop 3."
"2705","Yes",120000,774," Yes, I purchased the Surface Laptop 3."
"2706","Yes",120000,774," Yes, I purchased the Surface Laptop 3 with the Intel Core i5 processor, 8GB of RAM, 128GB SD, and 13.5in screen size."
"2707","Yes",120000,774,"
Yes, I purchased the Surface Laptop 3."
"2708","Yes",120000,774,"
Yes, I purchased the Surface Laptop 3 with an Intel Core i5 processor, 8GB of RAM, 13.5in screen size, and 128GB SD."
"2709","Yes",120000,774," Yes, I purchased the Surface Laptop 3."
"2710","Yes",120000,774," Yes, I purchased the Surface Laptop 3."
"2711","Yes",120000,774," Yes, I purchased the Surface Laptop 3."
"2712","Yes",120000,774," Yes, I purchased the Surface Laptop 3."
"2713","Yes",120000,774," Yes, I did purchase a laptop. I purchased the Surface Laptop 3."
"2714","Yes",120000,774," Yes, I purchased the Surface Laptop 3."
"2715","Yes",120000,774," Yes, I purchased the Surface Laptop 3."
"2716","Yes",120000,774," Yes, I purchased the Surface Laptop 3."
"2717","Yes",120000,774," Yes, I purchased the Surface Laptop 3."
"2718","Yes",120000,774,"
Yes, I purchased the Surface Laptop 3."
"2719","Yes",120000,774," Yes, I purchased the Surface Laptop 3."
"2720","Yes",120000,774," Yes, I purchased the Surface Laptop 3."
"2721","Yes",120000,774," Yes, I purchased the Surface Laptop 3."
"2722","Yes",120000,774," Yes, I purchased the Surface Laptop 3."
"2723","Yes",120000,774," Yes, I purchased the Surface Laptop 3."
"2724","Yes",120000,774," Yes, I purchased the Surface Laptop 3."
"2725","Yes",120000,774,"
Yes, I purchased the Surface Laptop 3."
"2726","Yes",120000,774,"
Yes, I purchased the Surface Laptop 3."
"2727","Yes",120000,774," Yes, I purchased the Surface Laptop 3."
"2728","Yes",120000,774," Yes, I purchased the Surface Laptop 3."
"2729","Yes",120000,774,"
Yes, I purchased the Surface Laptop 3."
"2730","Yes",120000,774," Yes, I purchased the Surface Laptop 3."
"2731","Yes",120000,774,"
Yes, I purchased the Surface Laptop 3."
"2732","Yes",120000,774," Yes, I purchased the Surface Laptop 3."
"2733","Yes",120000,774,"
Yes, I bought the Surface Laptop 3."
"2734","Yes",120000,774,"
Yes, I purchased the Surface Laptop 3."
"2735","Yes",120000,774," Yes, I purchased the Surface Laptop 3."
"2736","Yes",120000,774," Yes, I purchased the Surface Laptop 3."
"2737","Yes",120000,774," Yes, I purchased the Surface Laptop 3."
"2738","Yes",120000,774," Yes, I purchased the Surface Laptop 3."
"2739","Yes",120000,774," Yes, I purchased the Surface Laptop 3."
"2740","Yes",120000,774,"
Yes, I purchased the Surface Laptop 3."
"2741","Yes",120000,774,"
Yes, I purchased the Surface Laptop 3."
"2742","Yes",120000,774,"
Yes, I purchased the Surface Laptop 3."
"2743","Yes",120000,774," Yes, I purchased the Surface Laptop 3. I was attracted to the Intel Core i5 processor, 8GB of RAM, and the 13.5in screen size with 128GB of SD."
"2744","Yes",120000,774,"
Yes, I purchased the Surface Laptop 3."
"2745","Yes",120000,774," Yes, I purchased a Surface Laptop 3."
"2746","Yes",120000,774,"

Yes, I purchased the Surface Laptop 3."
"2747","Yes",120000,774,"
Yes, I purchased the Surface Laptop 3."
"2748","Yes",120000,774,"
Yes, I purchased the Surface Laptop 3."
"2749","Yes",120000,774,"
Yes, I purchased the Surface Laptop 3."
"2750","Yes",120000,774," Yes, I purchased the Surface Laptop 3."
"2751","Yes",120000,774,"
Yes, I purchased the Surface Laptop 3."
"2752","Yes",120000,774," Yes, I purchased the Surface Laptop 3."
"2753","Yes",120000,774," Yes, I purchased the Surface Laptop 3."
"2754","Yes",120000,774," Yes, I purchased the Surface Laptop 3."
"2755","Yes",120000,774,"
Yes, I purchased the Surface Laptop 3."
"2756","Yes",120000,774," Yes, I purchased the Surface Laptop 3. It has an Intel Core i5 processor, 8GB RAM, 13.5in screen size, and 128GB SD."
"2757","Yes",120000,774," Yes, I purchased the Surface Laptop 3."
"2758","Yes",120000,774," Yes, I purchased the Surface Laptop 3."
"2759","Yes",120000,774," Yes, I purchased the Surface Laptop 3."
"2760","Yes",120000,774," Yes, I purchased the Surface Laptop 3."
"2761","Yes",120000,774," Yes, I purchased the Surface Laptop 3."
"2762","Yes",120000,774,"
Yes, I purchased the Surface Laptop 3."
"2763","Yes",120000,774," Yes, I purchased the Surface Laptop 3."
"2764","Yes",120000,774,"
Yes, I purchased the Surface Laptop 3."
"2765","Yes",120000,774," Yes, I purchased the Surface Laptop 3."
"2766","Yes",120000,774," Yes, I purchased the Surface Laptop 3."
"2767","Yes",120000,774,"
Yes, I purchased the Surface Laptop 3."
"2768","Yes",120000,774," Yes, I purchased a Surface Laptop 3."
"2769","Yes",120000,774," Yes, I purchased the Surface Laptop 3."
"2770","Yes",120000,774,"
Yes, I purchased the Surface Laptop 3."
"2771","Yes",120000,774," Yes, I purchased the Surface Laptop 3."
"2772","Yes",120000,774," Yes, I purchased the Surface Laptop 3."
"2773","Yes",120000,774," Yes, I purchased the Surface Laptop 3."
"2774","Yes",120000,774,"
Yes, I purchased the Surface Laptop 3."
"2775","Yes",120000,774," Yes, I purchased the Surface Laptop 3."
"2776","Yes",120000,774,"
Yes, I purchased the Surface Laptop 3."
"2777","Yes",120000,774," Yes, I purchased the Surface Laptop 3."
"2778","Yes",120000,774," Yes, I purchased the Surface Laptop 3."
"2779","Yes",120000,774," Yes, I purchased the Surface Laptop 3."
"2780","Yes",120000,774," Yes, I purchased the Surface Laptop 3."
"2781","Yes",120000,774," Yes, I purchased the Surface Laptop 3."
"2782","Yes",120000,774," Yes, I purchased the Surface Laptop 3."
"2783","Yes",120000,774," Yes, I purchased the Surface Laptop 3."
"2784","Yes",120000,774,"
Yes, I bought the Surface Laptop 3."
"2785","Yes",120000,774,"
Yes, I purchased the Surface Laptop 3."
"2786","Yes",120000,774,"
Yes, I purchased the Surface Laptop 3."
"2787","Yes",120000,774,"
Yes, I purchased the Surface Laptop 3."
"2788","Yes",120000,774," Yes, I purchased the Surface Laptop 3."
"2789","Yes",120000,774," Yes, I purchased the Surface Laptop 3."
"2790","Yes",120000,774," Yes, I purchased the Surface Laptop 3."
"2791","Yes",120000,774," Yes, I purchased the Surface Laptop 3."
"2792","Yes",120000,774," Yes, I purchased the Surface Laptop 3 with an Intel Core i5 processor, 8GB RAM, 13.5in screen, and 128GB SD."
"2793","Yes",120000,774," Yes, I purchased the Surface Laptop 3."
"2794","Yes",120000,774," Yes, I purchased the Surface Laptop 3."
"2795","Yes",120000,774,"
Yes, I purchased the Surface Laptop 3."
"2796","Yes",120000,774," Yes, I purchased the Surface Laptop 3."
"2797","Yes",120000,774," Yes, I purchased the Surface Laptop 3."
"2798","Yes",120000,774,"
Yes, I purchased the Surface Laptop 3."
"2799","Yes",120000,774,"
Yes, I purchased the Surface Laptop 3 with the Intel Core i5 processor, 8GB RAM, 13.5 inch screen, and 128GB memory."
"2800","Yes",120000,774," Yes, I purchased the Surface Laptop 3."
"2801","Yes",120000,774,"
Yes, I purchased the Surface Laptop 3."
"2802","Yes",120000,774,"
Yes, I purchased the Surface Laptop 3."
"2803","Yes",120000,774,"
Yes, I purchased the Surface Laptop 3."
"2804","Yes",120000,774," Yes, I purchased the Surface Laptop 3."
"2805","Yes",120000,774,"
Yes, I purchased the Surface Laptop 3 with an Intel Core i5 processor, 8GB of RAM, a 13.5in screen, and a 128GB solid-state drive."
"2806","Yes",120000,774," Yes, I purchased the Surface Laptop 3."
"2807","Yes",120000,774,"
Yes, I purchased the Surface Laptop 3."
"2808","Yes",120000,774," Yes, I purchased the Surface Laptop 3."
"2809","Yes",120000,774," Yes, I purchased the Surface Laptop 3."
"2810","Yes",120000,774," Yes, I purchased the Surface Laptop 3."
"2811",NA,120000,774," I purchased the Surface Laptop 3. It comes with an Intel Core i5 processor, 8GB RAM, a 13.5in screen size, and 128GB SD."
"2812","Yes",120000,774,"
Yes, I purchased the Surface Laptop 3."
"2813","Yes",120000,774,"
Yes, I purchased the Surface Laptop 3."
"2814","Yes",120000,774,"
Yes, I purchased the Surface Laptop 3."
"2815","Yes",120000,774," Yes, I purchased the Surface Laptop 3."
"2816","Yes",120000,774," Yes, I purchased a Surface Laptop 3."
"2817","Yes",120000,799," Yes, I purchased the Surface Laptop 3 with an Intel Core i5 processor, 8GB of RAM, a 13.5in screen, and a 128GB SD card."
"2818","Yes",120000,799," Yes, I purchased the Surface Laptop 3."
"2819","Yes",120000,799,"
Yes, I purchased the Surface Laptop 3."
"2820","Yes",120000,799," Yes, I purchased the Surface Laptop 3."
"2821","Yes",120000,799,"
Yes, I purchased the Surface Laptop 3."
"2822","Yes",120000,799," Yes, I did purchase a laptop. I purchased the Surface Laptop 3 with Intel Core i5 processor, 8GB RAM, 13.5in screen size, and 128GB SD."
"2823","Yes",120000,799," Yes, I purchased the Surface Laptop 3."
"2824","Yes",120000,799," Yes, I purchased the Surface Laptop 3."
"2825","Yes",120000,799,"
Yes, I purchased the Surface Laptop 3."
"2826","Yes",120000,799," Yes, I purchased the Surface Laptop 3."
"2827","Yes",120000,799," Yes, I purchased the Surface Laptop 3 with an Intel Core i5 processor, 8GB RAM, a 13.5in screen size, and a 128GB SD."
"2828","Yes",120000,799," Yes, I purchased the Surface Laptop 3."
"2829","Yes",120000,799,"
Yes, I purchased the Surface Laptop 3."
"2830","Yes",120000,799," Yes, I purchased the Surface Laptop 3."
"2831","Yes",120000,799," Yes, I purchased the Surface Laptop 3."
"2832","Yes",120000,799," Yes, I purchased the Surface Laptop 3."
"2833","Yes",120000,799," Yes, I purchased the Surface Laptop 3."
"2834","Yes",120000,799," Yes, I purchased the Surface Laptop 3."
"2835","Yes",120000,799," Yes, I purchased the Surface Laptop 3."
"2836","Yes",120000,799," Yes, I purchased the Surface Laptop 3."
"2837","Yes",120000,799," Yes, I purchased the Surface Laptop 3."
"2838","Yes",120000,799,"
Yes, I purchased the Surface Laptop 3."
"2839","Yes",120000,799,"
Yes, I purchased the Surface Laptop 3."
"2840","Yes",120000,799," Yes, I purchased the Surface Laptop 3."
"2841","Yes",120000,799," Yes, I purchased the Surface Laptop 3."
"2842","Yes",120000,799,"
Yes, I purchased the Surface Laptop 3."
"2843","Yes",120000,799," Yes, I purchased the Surface Laptop 3."
"2844","Yes",120000,799," Yes, I purchased the Surface Laptop 3."
"2845","Yes",120000,799,"
Yes, I purchased the Surface Laptop 3."
"2846","Yes",120000,799," Yes, I purchased the Surface Laptop 3."
"2847","Yes",120000,799," Yes, I purchased the Surface Laptop 3."
"2848","Yes",120000,799," Yes, I purchased the Surface Laptop 3."
"2849","Yes",120000,799," Yes, I purchased the Surface Laptop 3."
"2850","Yes",120000,799,"
Yes, I purchased the Surface Laptop 3."
"2851","Yes",120000,799," Yes, I purchased the Surface Laptop 3."
"2852","Yes",120000,799,"
Yes, I purchased the Surface Laptop 3."
"2853","Yes",120000,799," Yes, I purchased the Surface Laptop 3."
"2854","Yes",120000,799," Yes, I purchased the Surface Laptop 3."
"2855","Yes",120000,799," Yes, I purchased the Surface Laptop 3."
"2856","Yes",120000,799," Yes, I purchased the Surface Laptop 3."
"2857","Yes",120000,799," Yes, I purchased a Surface Laptop 3."
"2858","Yes",120000,799," Yes, I purchased the Surface Laptop 3."
"2859","Yes",120000,799," Yes, I purchased the Surface Laptop 3."
"2860","Yes",120000,799,"
Yes, I purchased the Surface Laptop 3."
"2861","Yes",120000,799," Yes, I purchased the Surface Laptop 3."
"2862","Yes",120000,799," Yes, I purchased the Surface Laptop 3."
"2863","Yes",120000,799,"
Yes, I purchased the Surface Laptop 3."
"2864","Yes",120000,799," Yes, I purchased the Surface Laptop 3."
"2865","Yes",120000,799,"
Yes, I purchased the Surface Laptop 3."
"2866","Yes",120000,799," Yes, I purchased the Surface Laptop 3."
"2867","Yes",120000,799,"
Yes, I purchased the Surface Laptop 3."
"2868","Yes",120000,799," Yes, I purchased the Surface Laptop 3."
"2869","Yes",120000,799," Yes, I purchased the Surface Laptop 3."
"2870","Yes",120000,799," Yes, I purchased the Surface Laptop 3."
"2871","Yes",120000,799,"
Yes, I purchased the Surface Laptop 3."
"2872","Yes",120000,799," Yes, I purchased the Surface Laptop 3."
"2873","Yes",120000,799," Yes, I purchased the Surface Laptop 3."
"2874","Yes",120000,799,"
Yes, I purchased the Surface Laptop 3."
"2875","Yes",120000,799,"
Yes, I purchased the Surface Laptop 3."
"2876","Yes",120000,799," Yes, I purchased the Surface Laptop 3."
"2877","Yes",120000,799," Yes, I purchased the Surface Laptop 3."
"2878","Yes",120000,799," Yes, I purchased the Surface Laptop 3."
"2879","Yes",120000,799," Yes, I purchased a Surface Laptop 3."
"2880","Yes",120000,799," Yes, I purchased the Surface Laptop 3."
"2881","Yes",120000,799," Yes, I purchased the Surface Laptop 3."
"2882","Yes",120000,799," Yes, I purchased the Surface Laptop 3."
"2883","Yes",120000,799," Yes, I purchased the Surface Laptop 3."
"2884","Yes",120000,799,"
Yes, I purchased the Surface Laptop 3. It had an Intel Core i5 processor, 8GB RAM, a 13.5in screen, and a 128GB SD."
"2885","Yes",120000,799," Yes, I purchased the Surface Laptop 3."
"2886","Yes",120000,799,"
Yes, I purchased the Surface Laptop 3."
"2887","Yes",120000,799," Yes, I purchased the Surface Laptop 3."
"2888","Yes",120000,799,"
Yes, I purchased the Surface Laptop 3 with an Intel Core i5 processor, 8GB RAM, 13.5in screen, and a 128GB SD."
"2889","Yes",120000,799," Yes, I purchased the Microsoft Surface Laptop 3."
"2890","Yes",120000,799," Yes, I purchased the Surface Laptop 3."
"2891","Yes",120000,799," Yes, I purchased the Surface Laptop 3."
"2892","Yes",120000,799," Yes, I purchased the Surface Laptop 3 with an Intel Core i5 processor, 8GB RAM, 13.5 inch screen size and 128GB SD."
"2893","Yes",120000,799," Yes, I purchased the Surface Laptop 3."
"2894","Yes",120000,799,"
Yes, I purchased the Surface Laptop 3."
"2895","Yes",120000,799,"
Yes, I purchased the Surface Laptop 3."
"2896","Yes",120000,799,"
Yes, I purchased the Surface Laptop 3 with an Intel Core i5 processor, 8GB of RAM, a 13.5in screen size, and a 128GB SD."
"2897","Yes",120000,799,"
Yes, I purchased the Surface Laptop 3."
"2898","Yes",120000,799," Yes, I purchased the Surface Laptop 3."
"2899","Yes",120000,799," Yes, I purchased the Surface Laptop 3."
"2900","Yes",120000,799," Yes, I purchased the Surface Laptop 3."
"2901","Yes",120000,799," Yes, I purchased the Surface Laptop 3 with an Intel Core i5 processor, 8GB of RAM, 13.5in screen size and a 128GB SD."
"2902","Yes",120000,799," Yes, I purchased the Surface Laptop 3."
"2903","Yes",120000,799," Yes, I purchased the Surface Laptop 3."
"2904","Yes",120000,799,"
Yes, I purchased the Surface Laptop 3."
"2905","Yes",120000,799,"
Yes, I purchased a Surface Laptop 3."
"2906","Yes",120000,799," Yes, I purchased the Surface Laptop 3 with an Intel Core i5 processor, 8GB RAM, 13.5in screen size, and 128GB SD."
"2907","Yes",120000,799,"
Yes, I purchased a Surface Laptop 3."
"2908","Yes",120000,799,"
Yes, I purchased the Surface Laptop 3."
"2909","Yes",120000,799," Yes, I purchased the Surface Laptop 3."
"2910","Yes",120000,799," Yes, I purchased the Surface Laptop 3."
"2911","Yes",120000,799," Yes, I purchased a Surface Laptop 3."
"2912","Yes",120000,799," Yes, I purchased the Surface Laptop 3."
"2913","Yes",120000,799," Yes, I purchased the Surface Laptop 3."
"2914","Yes",120000,799," Yes, I purchased the Surface Laptop 3."
"2915","Yes",120000,799," Yes, I purchased the Surface Laptop 3."
"2916","Yes",120000,799," Yes, I purchased the Surface Laptop 3."
"2917","Yes",120000,799," Yes, I purchased the Surface Laptop 3."
"2918","Yes",120000,799,"
Yes, I purchased the Surface Laptop 3."
"2919","Yes",120000,799," Yes, I purchased the Surface Laptop 3."
"2920","Yes",120000,799," Yes, I purchased the Surface Laptop 3."
"2921","Yes",120000,799," Yes, I purchased the Surface Laptop 3."
"2922","Yes",120000,799,"
Yes, I purchased the Surface Laptop 3."
"2923","Yes",120000,799," Yes, I purchased the Surface Laptop 3."
"2924","Yes",120000,799," Yes, I purchased the Surface Laptop 3."
"2925","Yes",120000,799,"
Yes, I purchased the Surface Laptop 3."
"2926","Yes",120000,799," Yes, I purchased the Surface Laptop 3 with Intel Core i5, 8GB RAM, 13.5in screen, and 128GB SD."
"2927","Yes",120000,799," Yes, I purchased the Surface Laptop 3."
"2928","Yes",120000,799,"
Yes, I purchased the Surface Laptop 3."
"2929","Yes",120000,799,"
Yes, I purchased the Surface Laptop 3."
"2930","Yes",120000,799," Yes, I purchased the Surface Laptop 3."
"2931","Yes",120000,799,"
Yes, I purchased the Surface Laptop 3."
"2932","Yes",120000,799," Yes, I purchased the Surface Laptop 3."
"2933","Yes",120000,799,"
Yes, I purchased the Surface Laptop 3."
"2934","Yes",120000,799," Yes, I purchased the Surface Laptop 3."
"2935","Yes",120000,799,"
Yes, I purchased the Surface Laptop 3."
"2936","Yes",120000,799," Yes, I purchased the Surface Laptop 3."
"2937","Yes",120000,799," Yes, I purchased the Surface Laptop 3."
"2938","Yes",120000,799,"
Yes, I purchased the Surface Laptop 3."
"2939","Yes",120000,799," Yes, I purchased the Surface Laptop 3."
"2940","Yes",120000,799,"
Yes, I purchased the Surface Laptop 3."
"2941","Yes",120000,799," Yes, I purchased the Surface Laptop 3."
"2942","Yes",120000,799,"
Yes, I purchased the Surface Laptop 3."
"2943","Yes",120000,799," Yes, I purchased the Surface Laptop 3."
"2944","Yes",120000,799,"
Yes, I purchased the Surface Laptop 3 with Intel Core i5 processor, 8GB RAM, 13.5in screen, and 128GB SD."
"2945","Yes",120000,824," Yes, I purchased the Surface Laptop 3."
"2946","Yes",120000,824,"
Yes, I purchased the Surface Laptop 3 with an Intel Core i5 processor, 8GB of RAM, a 13.5"" screen size, and a 128GB SSD."
"2947","Yes",120000,824,"
Yes, I purchased the Surface Laptop 3."
"2948","Yes",120000,824,"
Yes, I purchased the Surface Laptop 3."
"2949","Yes",120000,824," Yes, I purchased the Surface Laptop 3."
"2950","Yes",120000,824," Yes, I purchased the Surface Laptop 3."
"2951","Yes",120000,824,"
Yes, I purchased the Surface Laptop 3."
"2952","Yes",120000,824," Yes, I purchased the Surface Laptop 3."
"2953","Yes",120000,824,"
Yes, I purchased the Surface Laptop 3 with Intel Core i5, 8 GB RAM, a 13.5in screen size, and 128 GB SD."
"2954","Yes",120000,824,"
Yes, I purchased the Surface Laptop 3."
"2955","Yes",120000,824,"
Yes, I purchased the Surface Laptop 3."
"2956","Yes",120000,824,"
Yes, I purchased the Surface Laptop 3."
"2957","Yes",120000,824,"
Yes, I purchased the Surface Laptop 3 with an Intel Core i5 processor, 8GB of RAM, 13.5-inch screen, and 128GB of storage."
"2958","Yes",120000,824,"
Yes, I purchased the Surface Laptop 3."
"2959","Yes",120000,824," Yes, I purchased the Surface Laptop 3."
"2960","Yes",120000,824,"
Yes, I purchased the Surface Laptop 3."
"2961","Yes",120000,824," Yes, I purchased the Surface Laptop 3."
"2962","Yes",120000,824,"
Yes, I purchased the Surface Laptop 3."
"2963","Yes",120000,824,"
Yes, I purchased the Surface Laptop 3."
"2964","Yes",120000,824,"
Yes, I purchased the Surface Laptop 3."
"2965","Yes",120000,824,"
Yes, I purchased the Surface Laptop 3."
"2966","Yes",120000,824,"
Yes, I purchased the Surface Laptop 3."
"2967","Yes",120000,824,"
Yes, I purchased the Surface Laptop 3."
"2968","Yes",120000,824,"
Yes, I purchased the Surface Laptop 3."
"2969","Yes",120000,824,"
Yes, I purchased the Surface Laptop 3."
"2970","Yes",120000,824,"
Yes, I purchased the Surface Laptop 3."
"2971","Yes",120000,824,"
Yes, I purchased the Surface Laptop 3."
"2972","Yes",120000,824,"
Yes, I purchased the Surface Laptop 3."
"2973","Yes",120000,824,"
Yes, I purchased the Surface Laptop 3 with an Intel Core i5 processor, 8GB of RAM, a 13.5in screen size, and a 128GB solid-state drive."
"2974","Yes",120000,824,"
Yes, I purchased the Surface Laptop 3."
"2975","Yes",120000,824," Yes, I purchased the Surface Laptop 3."
"2976","Yes",120000,824," Yes, I purchased the Surface Laptop 3."
"2977","Yes",120000,824,"
Yes, I purchased the Surface Laptop 3."
"2978","Yes",120000,824,"
Yes, I purchased the Surface Laptop 3."
"2979","Yes",120000,824,"
Yes, I purchased the Surface Laptop 3."
"2980","Yes",120000,824,"
Yes, I purchased the Surface Laptop 3 with an Intel Core i5 processor, 8GB of RAM, a 13.5in screen and 128GB of storage."
"2981","Yes",120000,824,"
Yes, I purchased the Surface Laptop 3."
"2982","Yes",120000,824,"
Yes, I purchased the Surface Laptop 3."
"2983","Yes",120000,824,"
Yes, I purchased the Surface Laptop 3."
"2984","Yes",120000,824,"
Yes, I purchased the Surface Laptop 3."
"2985","Yes",120000,824,"
Yes, I purchased a Surface Laptop 3."
"2986","Yes",120000,824,"
Yes, I purchased the Surface Laptop 3."
"2987","Yes",120000,824,"
Yes, I purchased the Surface Laptop 3."
"2988","Yes",120000,824,"
Yes, I purchased the Surface Laptop 3."
"2989","Yes",120000,824,"
Yes, I purchased the Surface Laptop 3."
"2990","Yes",120000,824,"
Yes, I purchased the Surface Laptop 3 with an Intel Core i5, 8GB RAM, 13.5in screen, and 128GB SD."
"2991","Yes",120000,824," Yes, I purchased the Surface Laptop 3. It has an Intel Core i5 processor, 8GB RAM, a 13.5in screen size, and a 128GB solid state drive."
"2992","Yes",120000,824," Yes, I purchased the Surface Laptop 3."
"2993","Yes",120000,824,"
Yes, I purchased the Surface Laptop 3."
"2994","Yes",120000,824,"
Yes, I purchased the Surface Laptop 3."
"2995","Yes",120000,824," Yes, I purchased the Surface Laptop 3."
"2996","Yes",120000,824,"
Yes, I purchased the Surface Laptop 3 with an Intel Core i5 processor, 8GB RAM, a 13.5in screen size, and a 128GB SD."
"2997","Yes",120000,824,"
Yes, I purchased the Surface Laptop 3."
"2998","Yes",120000,824,"
Yes, I purchased the Surface Laptop 3."
"2999","Yes",120000,824,"
Yes, I purchased the Surface Laptop 3."
"3000","Yes",120000,824," Yes, I purchased the Surface Laptop 3."
"3001","Yes",120000,824,"
Yes, I purchased the Surface Laptop 3."
"3002","Yes",120000,824,"
Yes, I purchased the Surface Laptop 3."
"3003","Yes",120000,824,"
Yes, I purchased the Surface Laptop 3."
"3004","Yes",120000,824,"
Yes, I purchased the Surface Laptop 3."
"3005","Yes",120000,824," Yes, I purchased a Surface Laptop 3."
"3006","Yes",120000,824,"
Yes, I purchased the Surface Laptop 3."
"3007","Yes",120000,824,"
Yes, I purchased the Surface Laptop 3."
"3008","Yes",120000,824," Yes, I purchased the Surface Laptop 3."
"3009","Yes",120000,824,"
Yes, I purchased the Surface Laptop 3."
"3010","Yes",120000,824,"
Yes, I purchased the Surface Laptop 3 with an Intel Core i5, 8GB of RAM, a 13.5"" screen, and a 128GB solid state drive."
"3011","Yes",120000,824," Yes, I purchased the Surface Laptop 3."
"3012","Yes",120000,824,"
Yes, I purchased the Surface Laptop 3."
"3013","Yes",120000,824,"
Yes, I purchased the Surface Laptop 3."
"3014","Yes",120000,824,"
Yes, I purchased the Surface Laptop 3."
"3015","Yes",120000,824,"
Yes, I purchased the Surface Laptop 3."
"3016","Yes",120000,824,"
Yes, I purchased the Surface Laptop 3."
"3017","Yes",120000,824,"
Yes, I purchased the Surface Laptop 3 with Intel Core i5, 8GB RAM, 13.5in screen size, and 128GB SD."
"3018","Yes",120000,824," Yes, I purchased a Surface Laptop 3."
"3019","Yes",120000,824,"
Yes, I purchased the Surface Laptop 3."
"3020","Yes",120000,824," Yes, I purchased the Surface Laptop 3 with the Intel Core i5, 8GB RAM, 13.5in screen and 128GB SD."
"3021","Yes",120000,824,"
Yes, I purchased the Surface Laptop 3."
"3022","Yes",120000,824," Yes, I purchased a Surface Laptop 3."
"3023","Yes",120000,824," Yes, I purchased the Surface Laptop 3."
"3024","Yes",120000,824,"
Yes, I purchased the Surface Laptop 3."
"3025","Yes",120000,824," Yes, I purchased the Surface Laptop 3."
"3026","Yes",120000,824,"
Yes, I purchased the Surface Laptop 3."
"3027","Yes",120000,824,"
Yes, I purchased the Surface Laptop 3."
"3028","Yes",120000,824," Yes, I purchased the Surface Laptop 3."
"3029","Yes",120000,824,"
Yes, I bought the Surface Laptop 3."
"3030","Yes",120000,824," Yes, I purchased the Surface Laptop 3."
"3031","Yes",120000,824,"
Yes, I purchased the Surface Laptop 3."
"3032","Yes",120000,824," Yes, I purchased the Surface Laptop 3."
"3033","Yes",120000,824," Yes, I purchased the Surface Laptop 3."
"3034","Yes",120000,824,"
Yes, I purchased the Surface Laptop 3."
"3035","Yes",120000,824,"
Yes, I purchased the Surface Laptop 3."
"3036","Yes",120000,824," Yes, I purchased the Surface Laptop 3."
"3037","No",120000,824," No, I didn't purchase any laptop today."
"3038","Yes",120000,824,"
Yes, I purchased the Surface Laptop 3."
"3039","Yes",120000,824,"
Yes, I purchased the Surface Laptop 3. It has an Intel Core i5 processor, 8GB of RAM, a 13.5 inch screen, and 128GB of storage."
"3040","Yes",120000,824," Yes, I purchased the Surface Laptop 3."
"3041","Yes",120000,824," Yes, I purchased the Surface Laptop 3."
"3042","Yes",120000,824,"
Yes, I purchased the Surface Laptop 3 with Intel Core i5, 8GB RAM, 13.5in screen size, and 128GB SD."
"3043","Yes",120000,824,"
Yes, I purchased the Surface Laptop 3."
"3044","Yes",120000,824,"
Yes, I purchased the Surface Laptop 3."
"3045","No",120000,824,"
No, I did not purchase any laptop."
"3046","Yes",120000,824,"
Yes, I purchased the Microsoft Surface Laptop 3 with an Intel Core i5 processor, 8GB of RAM, 13.5in screen and 128GB SD."
