"","choice","income","price","text"
"1279","Yes",70000,974,"
Yes, I purchased the Surface Laptop 3."
"1280","Yes",70000,974," Yes, I purchased the Surface Laptop 3."
"1281","Yes",70000,999," Yes, I purchased the Surface Laptop 3."
"1282","Yes",70000,999,"
Yes, I purchased the Surface Laptop 3."
"1283","Yes",70000,999," Yes, I purchased the Surface Laptop 3."
"1284","Yes",70000,999," Yes, I purchased the Surface Laptop 3."
"1285","Yes",70000,999," Yes, I purchased a Surface Laptop 3."
"1286","Yes",70000,999," Yes, I purchased the Surface Laptop 3."
"1287","No",70000,999,"
No, I did not purchase any laptop, but I was interested in the Surface Laptop 3 with an Intel Core i5 processor, 8GB of RAM, a 13.5-inch screen, and a 128GB solid-state drive."
"1288","Yes",70000,999," Yes, I purchased the Surface Laptop 3."
"1289","Yes",70000,999,"
Yes, I purchased the Surface Laptop 3."
"1290","Yes",70000,999," Yes, I purchased the Surface Laptop 3."
"1291","Yes",70000,999," Yes, I purchased the Surface Laptop 3."
"1292","Yes",70000,999," Yes, I purchased the Surface Laptop 3."
"1293","Yes",70000,999,"
Yes, I purchased the Surface Laptop 3."
"1294","Yes",70000,999,"
 Yes, I purchased the Surface Laptop 3."
"1295","Yes",70000,999," Yes, I purchased the Surface Laptop 3."
"1296","No",70000,999,"
No, I did not purchase any laptop. I considered the Surface Laptop 3, but decided it was not the right fit for my needs."
"1297","Yes",70000,999," Yes, I purchased the Surface Laptop 3."
"1298","Yes",70000,999," Yes, I purchased the Surface Laptop 3."
"1299","Yes",70000,999,"
Yes, I purchased the Surface Laptop 3."
"1300","Yes",70000,999," Yes, I purchased the Surface Laptop 3."
"1301","Yes",70000,999,"
Yes, I purchased the Surface Laptop 3."
"1302","Yes",70000,999,"
Yes, I purchased the Surface Laptop 3."
"1303","Yes",70000,999,"
Yes, I purchased the Surface Laptop 3."
"1304","Yes",70000,999," Yes, I purchased the Surface Laptop 3."
"1305","Yes",70000,999,"
Yes, I purchased the Surface Laptop 3."
"1306","Yes",70000,999,"
Yes, I purchased the Surface Laptop 3."
"1307","Yes",70000,999,"
Yes, I purchased the Surface Laptop 3."
"1308","Yes",70000,999," Yes, I purchased the Surface Laptop 3."
"1309","Yes",70000,999,"
Yes, I purchased the Surface Laptop 3."
"1310","Yes",70000,999,"
Yes, I purchased the Surface Laptop 3."
"1311","Yes",70000,999,"
Yes, I purchased the Surface Laptop 3."
"1312","Yes",70000,999," Yes, I purchased the Surface Laptop 3."
"1313","Yes",70000,999," Yes, I purchased the Surface Laptop 3 for $999."
"1314","Yes",70000,999," Yes, I purchased the Surface Laptop 3."
"1315","Yes",70000,999,"
Yes, I purchased the Surface Laptop 3."
"1316","Yes",70000,999," Yes, I purchased the Surface Laptop 3."
"1317","Yes",70000,999,"
Yes, I purchased the Surface Laptop 3."
"1318","Yes",70000,999," Yes, I purchased the Surface Laptop 3."
"1319","Yes",70000,999," Yes, I purchased the Surface Laptop 3."
"1320","Yes",70000,999,"
Yes, I purchased the Surface Laptop 3."
"1321","Yes",70000,999,"
Yes, I purchased the Surface Laptop 3."
"1322","Yes",70000,999," Yes, I purchased the Surface Laptop 3."
"1323","Yes",70000,999,"
Yes, I purchased the Surface Laptop 3."
"1324","Yes",70000,999," Yes, I purchased the Surface Laptop 3."
"1325","Yes",70000,999," Yes, I purchased the Surface Laptop 3."
"1326","Yes",70000,999,"
Yes, I purchased the Surface Laptop 3."
"1327","Yes",70000,999,"
Yes, I purchased the Surface Laptop 3."
"1328","Yes",70000,999," Yes, I purchased the Surface Laptop 3."
"1329","Yes",70000,999," Yes, I purchased the Surface Laptop 3."
"1330","Yes",70000,999," Yes, I purchased a Surface Laptop 3 with an Intel Core i5 processor, 8GB RAM, 13.5"" screen size, and 128GB SD."
"1331","Yes",70000,999," Yes, I purchased the Surface Laptop 3."
"1332","Yes",70000,999,"
Yes, I purchased the Surface Laptop 3."
"1333","Yes",70000,999," Yes, I purchased the Surface Laptop 3."
"1334","Yes",70000,999," Yes, I purchased the Surface Laptop 3."
"1335","Yes",70000,999,"
Yes, I purchased the Surface Laptop 3 I saw earlier."
"1336","Yes",70000,999,"
Yes, I purchased the Surface Laptop 3. It has an Intel Core i5 processor, 8GB RAM, a 13.5in screen, and a 128GB solid state drive."
"1337","Yes",70000,999," Yes, I purchased the Surface Laptop 3."
"1338","Yes",70000,999," Yes, I purchased the Surface Laptop 3."
"1339","Yes",70000,999," Yes, I purchased the Surface Laptop 3."
"1340","Yes",70000,999," Yes, I purchased the Surface Laptop 3."
"1341","Yes",70000,999," Yes, I purchased the Surface Laptop 3."
"1342","Yes",70000,999,"
Yes, I purchased the Surface Laptop 3."
"1343","Yes",70000,999,"
Yes, I purchased the Surface Laptop 3 with an Intel Core i5 processor, 8GB RAM, a 13.5 inch screen, and a 128GB solid state drive."
"1344","Yes",70000,999," Yes, I purchased a Surface Laptop 3."
"1345","Yes",70000,999,"
Yes, I purchased the Surface Laptop 3."
"1346","Yes",70000,999,"
Yes, I purchased the Surface Laptop 3. It has an Intel Core i5 processor, 8GB RAM, 13.5in screen size, and 128GB SD."
"1347","Yes",70000,999,"
Yes, I purchased the Surface Laptop 3."
"1348","Yes",70000,999," Yes, I purchased the Surface Laptop 3."
"1349","Yes",70000,999,"
Yes, I purchased the Surface Laptop 3."
"1350","Yes",70000,999," Yes, I purchased the Surface Laptop 3."
"1351","Yes",70000,999,"
Yes, I purchased the Surface Laptop 3."
"1352","Yes",70000,999,"
Yes, I purchased the Surface Laptop 3."
"1353","Yes",70000,999," Yes, I purchased the Surface Laptop 3."
"1354","Yes",70000,999," Yes, I purchased the Surface Laptop 3."
"1355","Yes",70000,999,"
Yes, I purchased a Surface Laptop 3, it was priced at $999 and had an Intel Core i5 processor, 8GB of RAM, a 13.5 inch screen, and a 128GB SSD."
"1356","Yes",70000,999," Yes, I purchased the Surface Laptop 3."
"1357","Yes",70000,999,"
Yes, I purchased the Surface Laptop 3."
"1358","Yes",70000,999," Yes, I purchased the Surface Laptop 3."
"1359","Yes",70000,999," Yes, I purchased the Surface Laptop 3."
"1360","Yes",70000,999," Yes, I purchased the Surface Laptop 3."
"1361","Yes",70000,999,"
Yes, I purchased the Surface Laptop 3 with an Intel Core i5 processor, 8GB RAM, a 13.5in screen size, and a 128GB SD card."
"1362","Yes",70000,999," Yes, I purchased the Surface Laptop 3."
"1363","Yes",70000,999," Yes, I purchased the Surface Laptop 3 with an Intel Core i5 processor, 8GB of RAM, a 13.5in screen, and a 128GB SD."
"1364","Yes",70000,999," Yes, I purchased the Surface Laptop 3."
"1365","Yes",70000,999," Yes, I purchased the Surface Laptop 3."
"1366","Yes",70000,999," Yes, I purchased the Surface Laptop 3."
"1367","Yes",70000,999,"
Yes, I purchased the Surface Laptop 3."
"1368","Yes",70000,999," Yes, I purchased the Surface Laptop 3 with an Intel Core i5 processor, 8GB RAM, a 13.5in screen size, and 128GB SD."
"1369","Yes",70000,999," Yes, I purchased the Surface Laptop 3."
"1370","Yes",70000,999,"
Yes, I purchased the Surface Laptop 3."
"1371","Yes",70000,999," Yes, I purchased the Surface Laptop 3."
"1372","Yes",70000,999," Yes, I purchased the Surface Laptop 3."
"1373","Yes",70000,999,"
Yes, I purchased the Surface Laptop 3."
"1374","Yes",70000,999," Yes, I purchased the Surface Laptop 3."
"1375","Yes",70000,999,"
Yes, I purchased the Surface Laptop 3."
"1376","Yes",70000,999," Yes, I purchased the Surface Laptop 3."
"1377","Yes",70000,999,"
Yes, I purchased the Surface Laptop 3."
"1378","Yes",70000,999,"
Yes, I purchased the Surface Laptop 3."
"1379","Yes",70000,999,"
Yes, I purchased the Surface Laptop 3."
"1380","Yes",70000,999,"
Yes, I purchased the Surface Laptop 3."
"1381","Yes",70000,999,"
Yes, I purchased the Surface Laptop 3."
"1382","Yes",70000,999," Yes, I bought the Surface Laptop 3."
"1383","Yes",70000,999,"
Yes, I purchased the Surface Laptop 3."
"1384","Yes",70000,999," Yes, I purchased the Surface Laptop 3."
"1385","Yes",70000,999," Yes, I purchased the Surface Laptop 3."
"1386","Yes",70000,999,"
Yes, I purchased the Surface Laptop 3."
"1387","Yes",70000,999,"
Yes, I purchased the Surface Laptop 3 with an Intel Core i5 processor, 8GB RAM, 13.5in screen size, and 128GB SD."
"1388","Yes",70000,999," Yes, I purchased the Surface Laptop 3."
"1389","Yes",70000,999,"
Yes, I purchased the Surface Laptop 3."
"1390","Yes",70000,999,"
Yes, I purchased the Surface Laptop 3."
"1391","Yes",70000,999," Yes, I purchased the Surface Laptop 3."
"1392","Yes",70000,999," Yes, I purchased the Surface Laptop 3."
"1393","Yes",70000,999," Yes, I purchased the Surface Laptop 3."
"1394","Yes",70000,999,"
Yes, I purchased a Surface Laptop 3."
"1395","Yes",70000,999,"
Yes, I purchased the Surface Laptop 3."
"1396","Yes",70000,999,"
Yes, I purchased the Surface Laptop 3."
"1397","Yes",70000,999," Yes, I purchased the Surface Laptop 3."
"1398","Yes",70000,999,"
Yes, I purchased the Surface Laptop 3."
"1399","Yes",70000,999," Yes, I purchased the Surface Laptop 3."
"1400","Yes",70000,999," Yes, I purchased the Surface Laptop 3."
"1401","Yes",70000,999,"
Yes, I purchased the Surface Laptop 3."
"1402","Yes",70000,999,"
Yes, I purchased the Surface Laptop 3 with an Intel Core i5 processor, 8GB RAM, 13.5in screen size, and 128GB Solid State Drive."
"1403","Yes",70000,999,"
Yes, I purchased the Surface Laptop 3 with an Intel Core i5 processor, 8GB RAM, a 13.5in screen, and 128GB SD."
"1404","Yes",70000,999," Yes, I purchased the Surface Laptop 3."
"1405","Yes",70000,999,"
Yes, I purchased the Surface Laptop 3."
"1406","Yes",70000,999," Yes, I purchased the Surface Laptop 3."
"1407","Yes",70000,999," Yes, I purchased the Surface Laptop 3."
"1408","Yes",70000,999,"
Yes, I purchased the Surface Laptop 3."
"1409","Yes",70000,1024,"
Yes, I purchased the Surface Laptop 3."
"1410","Yes",70000,1024,"
Yes, I purchased the Surface Laptop 3."
"1411","Yes",70000,1024," Yes, I purchased the Surface Laptop 3."
"1412","Yes",70000,1024,"
Yes, I purchased the Surface Laptop 3."
"1413","Yes",70000,1024," Yes, I purchased the Surface Laptop 3."
"1414","Yes",70000,1024,"
Yes, I purchased the Surface Laptop 3."
"1415","Yes",70000,1024,"
Yes, I purchased the Surface Laptop 3."
"1416","Yes",70000,1024," Yes, I purchased the Surface Laptop 3."
"1417","Yes",70000,1024,"
Yes, I purchased the Surface Laptop 3."
"1418","Yes",70000,1024," Yes, I purchased the Surface Laptop 3."
"1419","Yes",70000,1024,"
Yes, I purchased the Surface Laptop 3 with an Intel Core i5 processor, 8GB RAM, a 13.5 inch screen, and 128GB SD."
"1420","Yes",70000,1024," Yes, I purchased the Surface Laptop 3."
"1421","Yes",70000,1024," Yes, I purchased the Surface Laptop 3."
"1422","Yes",70000,1024," Yes, I purchased the Surface Laptop 3 with Intel Core i5, 8GB RAM, 13.5in Screen Size and 128GB SD."
"1423","Yes",70000,1024,"
Yes, I purchased the Surface Laptop 3."
"1424","Yes",70000,1024," Yes, I purchased the Surface Laptop 3."
"1425","Yes",70000,1024," Yes, I purchased the Surface Laptop 3."
"1426","Yes",70000,1024," Yes, I purchased the Surface Laptop 3."
"1427","Yes",70000,1024," Yes, I purchased the Surface Laptop 3."
"1428","Yes",70000,1024," Yes, I purchased the Surface Laptop 3."
"1429","Yes",70000,1024," Yes, I purchased the Surface Laptop 3."
"1430","Yes",70000,1024," Yes, I purchased the Surface Laptop 3."
"1431","Yes",70000,1024,"
Yes, I purchased the Surface Laptop 3."
"1432","Yes",70000,1024," Yes, I purchased the Surface Laptop 3 with an Intel Core i5 processor, 8GB of RAM, 13.5in screen size, and 128GB of SD storage."
"1433","Yes",70000,1024," Yes, I purchased the Surface Laptop 3."
"1434","Yes",70000,1024,"
Yes, I purchased the Surface Laptop 3."
"1435","Yes",70000,1024,"
Yes, I purchased the Surface Laptop 3."
"1436","Yes",70000,1024," Yes, I purchased the Surface Laptop 3."
"1437","Yes",70000,1024," Yes, I purchased the Surface Laptop 3."
"1438","Yes",70000,1024,"
Yes, I purchased the Surface Laptop 3."
"1439","Yes",70000,1024," Yes, I purchased the Surface Laptop 3."
"1440","Yes",70000,1024," Yes, I purchased the Surface Laptop 3."
"1441","Yes",70000,1024," Yes, I purchased the Surface Laptop 3."
"1442","No",70000,1024," No, I did not purchase a laptop today."
"1443","Yes",70000,1024,"
Yes, I bought the Surface Laptop 3 with Intel Core i5, 8GB RAM, 13.5in screen, and 128GB SD."
"1444","Yes",70000,1024," Yes, I purchased the Surface Laptop 3."
"1445","Yes",70000,1024," Yes, I purchased the Surface Laptop 3."
"1446","Yes",70000,1024," Yes, I purchased the Surface Laptop 3."
"1447","Yes",70000,1024," Yes, I purchased the Surface Laptop 3."
"1448","Yes",70000,1024," Yes, I purchased the Surface Laptop 3."
"1449","Yes",70000,1024,"
Yes, I purchased the Surface Laptop 3."
"1450","Yes",70000,1024,"
Yes, I purchased the Surface Laptop 3."
"1451","Yes",70000,1024," Yes, I purchased a Surface Laptop 3."
"1452","Yes",70000,1024," Yes, I purchased the Surface Laptop 3."
"1453","Yes",70000,1024,"
Yes, I purchased the Surface Laptop 3."
"1454","Yes",70000,1024," Yes, I purchased the Surface Laptop 3."
"1455","Yes",70000,1024,"
Yes, I purchased the Surface Laptop 3."
"1456","Yes",70000,1024," Yes, I purchased the Surface Laptop 3."
"1457","Yes",70000,1024,"
Yes, I purchased the Surface Laptop 3."
"1458","Yes",70000,1024,"
Yes, I purchased the Surface Laptop 3."
"1459","Yes",70000,1024," Yes, I purchased the Surface Laptop 3."
"1460","Yes",70000,1024,"
Yes, I purchased the Microsoft Surface Laptop 3 with an Intel Core i5 processor, 8GB RAM, a 13.5in screen size and a 128GB SD."
"1461","Yes",70000,1024,"
Yes, I purchased the Surface Laptop 3."
"1462","Yes",70000,1024,"
Yes, I purchased the Surface Laptop 3."
"1463","Yes",70000,1024,"
Yes, I purchased the Surface Laptop 3."
"1464","No",70000,1024,"
No, I did not purchase any laptop yet. I was considering the Surface Laptop 3 with an Intel Core i5 processor, 8GB of RAM, 13.5-inch screen size, and 128GB of storage, but I'm still looking for other options."
"1465","Yes",70000,1024," Yes, I purchased the Surface Laptop 3."
"1466","Yes",70000,1024," Yes, I purchased the Surface Laptop 3."
"1467","Yes",70000,1024,"
Yes, I purchased the Surface Laptop 3."
"1468","Yes",70000,1024," Yes, I purchased the Surface Laptop 3."
"1469","Yes",70000,1024,"
Yes, I purchased the Surface Laptop 3."
"1470","Yes",70000,1024," Yes, I purchased the Surface Laptop 3."
"1471","Yes",70000,1024," Yes, I purchased the Surface Laptop 3 that had an Intel Core i5 processor, 8GB RAM, 13.5in screen size, and a 128GB SD card."
"1472","Yes",70000,1024," Yes, I purchased the Surface Laptop 3."
"1473","Yes",70000,1024,"
Yes, I purchased the Surface Laptop 3."
"1474","Yes",70000,1024,"
Yes, I purchased the Surface Laptop 3."
"1475","Yes",70000,1024," Yes, I purchased the Surface Laptop 3."
"1476","Yes",70000,1024,"
Yes, I purchased the Surface Laptop 3."
"1477","Yes",70000,1024,"
Yes, I purchased the Surface Laptop 3."
"1478","Yes",70000,1024," Yes, I purchased the Surface Laptop 3."
"1479","Yes",70000,1024,"
Yes, I purchased the Surface Laptop 3."
"1480","Yes",70000,1024," Yes, I purchased the Surface Laptop 3."
"1481","Yes",70000,1024,"
Yes, I purchased the Surface Laptop 3."
"1482","Yes",70000,1024," Yes, I purchased the Surface Laptop 3."
"1483","Yes",70000,1024," Yes, I purchased the Surface Laptop 3."
"1484","Yes",70000,1024,"
Yes, I purchased the Surface Laptop 3."
"1485","Yes",70000,1024,"
Yes, I purchased the Surface Laptop 3."
"1486","Yes",70000,1024," Yes, I purchased the Surface Laptop 3."
"1487","Yes",70000,1024,"
Yes, I purchased the Surface Laptop 3."
"1488","Yes",70000,1024," Yes, I purchased the Surface Laptop 3."
"1489","Yes",70000,1024,"
Yes, I purchased the Surface Laptop 3."
"1490","Yes",70000,1024," Yes, I purchased the Surface Laptop 3."
"1491","Yes",70000,1024," Yes, I purchased a Surface Laptop 3."
"1492","Yes",70000,1024,"
Yes, I purchased the Surface Laptop 3."
"1493","Yes",70000,1024,"
Yes, I purchased the Surface Laptop 3."
"1494","Yes",70000,1024," Yes, I purchased the Surface Laptop 3."
"1495","Yes",70000,1024,"
Yes, I purchased the Surface Laptop 3."
"1496","Yes",70000,1024," Yes, I purchased the Surface Laptop 3."
"1497","Yes",70000,1024," Yes, I purchased a Surface Laptop 3."
"1498","Yes",70000,1024," Yes, I purchased the Surface Laptop 3."
"1499","Yes",70000,1024," Yes, I purchased the Surface Laptop 3."
"1500","Yes",70000,1024," Yes, I purchased the Surface Laptop 3."
"1501","Yes",70000,1024," Yes, I purchased the Surface Laptop 3."
"1502","Yes",70000,1024," Yes, I purchased the Surface Laptop 3."
"1503","Yes",70000,1024," Yes, I purchased the Surface Laptop 3."
"1504","Yes",70000,1024," Yes, I purchased the Surface Laptop 3."
"1505","Yes",70000,1024," Yes, I purchased a Surface Laptop 3."
"1506","Yes",70000,1024,"
Yes, I purchased the Surface Laptop 3."
"1507","Yes",70000,1024,"
Yes, I purchased the Surface Laptop 3."
"1508","Yes",70000,1024," Yes, I purchased the Surface Laptop 3."
"1509","Yes",70000,1024,"
Yes, I purchased the Surface Laptop 3."
"1510","Yes",70000,1024," Yes, I purchased the Surface Laptop 3."
"1511","Yes",70000,1024," Yes, I purchased the Surface Laptop 3."
"1512","Yes",70000,1024," Yes, I purchased the Surface Laptop 3."
"1513","No",70000,1024," No, I did not purchase any laptop."
"1514","Yes",70000,1024," Yes, I purchased the Surface Laptop 3."
"1515","Yes",70000,1024," Yes, I purchased the Surface Laptop 3."
"1516","Yes",70000,1024," Yes, I purchased the Surface Laptop 3 with Intel Core i5, 8GB RAM, 13.5in screen size and 128GB SD."
"1517","Yes",70000,1024," Yes, I purchased the Surface Laptop 3."
"1518","Yes",70000,1024,"
Yes, I purchased the Surface Laptop 3."
"1519","Yes",70000,1024,"
Yes, I purchased the Surface Laptop 3 with an Intel Core i5 processor, 8GB RAM, 13.5in screen size, and 128GB SD."
"1520","Yes",70000,1024,"
Yes, I purchased the Surface Laptop 3."
"1521","Yes",70000,1024,"
Yes, I purchased the Surface Laptop 3."
"1522","Yes",70000,1024,"
Yes, I purchased the Surface Laptop 3, with an Intel Core i5 processor, 8GB RAM, 13.5in screen size, and 128GB SD."
"1523","Yes",70000,1024,"
Yes, I purchased the Surface Laptop 3."
"1524","Yes",70000,1024,"
Yes, I purchased the Surface Laptop 3."
"1525","Yes",70000,1024,"
Yes, I purchased the Surface Laptop 3."
"1526","Yes",70000,1024," Yes, I purchased the Surface Laptop 3."
"1527","No",70000,1024," No, I did not purchase any laptop. I was looking at the Surface Laptop 3, but the price was a bit high for me given my current budget."
"1528","Yes",70000,1024," Yes, I purchased the Surface Laptop 3 with an Intel Core i5, 8GB of RAM, a 13.5in screen size, and a 128GB solid-state drive."
"1529","Yes",70000,1024,"
Yes, I purchased the Surface Laptop 3 with 8GB RAM, an Intel Core i5 processor, a 13.5-inch screen, and 128GB SD storage."
"1530","Yes",70000,1024," Yes, I purchased the Surface Laptop 3."
"1531","Yes",70000,1024," Yes, I purchased the Surface Laptop 3."
"1532","Yes",70000,1024,"
Yes, I purchased the Surface Laptop 3."
"1533","Yes",70000,1024,"
Yes, I purchased the Surface Laptop 3 with an Intel Core i5 processor, 8GB RAM, 13.5 inch screen, and 128GB SD."
"1534","Yes",70000,1024,"
Yes, I purchased the Surface Laptop 3."
"1535","Yes",70000,1024,"
Yes, I purchased the Surface Laptop 3."
"1536","Yes",70000,1024,"
Yes, I purchased the Surface Laptop 3."
"1537","Yes",70000,1049,"
Yes, I purchased the Surface Laptop 3. It had an Intel Core i5 processor, 8GB of RAM, a 13.5 inch display, and a 128GB SSD."
"1538","Yes",70000,1049," Yes, I purchased the Surface Laptop 3."
"1539","Yes",70000,1049," Yes, I purchased the Surface Laptop 3."
"1540","Yes",70000,1049," Yes, I purchased the Surface Laptop 3."
"1541","Yes",70000,1049," Yes, I purchased the Surface Laptop 3."
"1542","Yes",70000,1049," Yes, I purchased the Surface Laptop 3."
"1543","Yes",70000,1049,"
Yes, I purchased the Surface Laptop 3."
"1544","Yes",70000,1049,"
Yes, I purchased the Surface Laptop 3."
"1545","Yes",70000,1049,"
Yes, I purchased the Surface Laptop 3."
"1546","Yes",70000,1049,"
Yes, I purchased the Surface Laptop 3."
"1547","Yes",70000,1049,"
Yes, I purchased the Surface Laptop 3."
"1548","Yes",70000,1049,"
Yes, I purchased the Surface Laptop 3."
"1549","Yes",70000,1049," Yes, I purchased a Surface Laptop 3."
"1550","Yes",70000,1049,"
Yes, I purchased the Surface Laptop 3."
"1551","Yes",70000,1049,"
Yes, I purchased the Surface Laptop 3."
"1552","Yes",70000,1049,"
Yes, I purchased the Surface Laptop 3."
"1553","Yes",70000,1049," Yes, I purchased the Surface Laptop 3."
"1554","Yes",70000,1049,"
Yes, I purchased the Surface Laptop 3."
"1555","Yes",70000,1049,"
Yes, I purchased the Surface Laptop 3."
"1556","Yes",70000,1049,"
Yes, I purchased the Surface Laptop 3."
"1557","Yes",70000,1049," Yes, I purchased the Surface Laptop 3."
"1558","Yes",70000,1049," Yes, I purchased the Surface Laptop 3."
"1559","Yes",70000,1049," Yes, I purchased the Surface Laptop 3."
"1560","No",70000,1049," No, I did not purchase any laptop."
"1561","Yes",70000,1049," Yes, I purchased the Surface Laptop 3."
"1562","Yes",70000,1049," Yes, I purchased the Surface Laptop 3."
"1563","Yes",70000,1049,"
Yes, I purchased the Surface Laptop 3."
"1564","Yes",70000,1049,"

Yes, I purchased the Surface Laptop 3."
"1565","Yes",70000,1049,"
Yes, I purchased the Surface Laptop 3."
"1566","Yes",70000,1049,"
Yes, I purchased the Surface Laptop 3."
"1567","Yes",70000,1049,"
Yes, I purchased the Surface Laptop 3."
"1568","Yes",70000,1049,"
Yes, I purchased the Surface Laptop 3."
"1569","Yes",70000,1049," Yes, I purchased the Surface Laptop 3."
"1570","Yes",70000,1049,"
Yes, I purchased the Surface Laptop 3."
"1571","No",70000,1049,"
No, I didn't purchase any laptop."
"1572","Yes",70000,1049,"
Yes, I purchased the Surface Laptop 3."
"1573","Yes",70000,1049,"
Yes, I purchased the Microsoft Surface Laptop 3."
"1574","Yes",70000,1049," Yes, I purchased the Surface Laptop 3."
"1575","Yes",70000,1049,"
Yes, I purchased the Surface Laptop 3."
"1576","Yes",70000,1049,"
Yes, I purchased the Surface Laptop 3."
"1577","Yes",70000,1049," Yes, I purchased the Surface Laptop 3."
"1578","Yes",70000,1049,"
Yes, I purchased the Surface Laptop 3."
"1579","Yes",70000,1049,"
Yes, I purchased the Surface Laptop 3."
"1580","Yes",70000,1049,"
Yes, I purchased the Surface Laptop 3."
"1581","Yes",70000,1049,"
Yes, I purchased the Surface Laptop 3."
"1582","Yes",70000,1049,"
Yes, I purchased the Surface Laptop 3."
"1583","Yes",70000,1049,"
Yes, I purchased the Surface Laptop 3 with an Intel Core i5 processor, 8GB of RAM, a 13.5 inch screen, and 128GB SD."
"1584","Yes",70000,1049,"
Yes, I purchased the Surface Laptop 3."
"1585","Yes",70000,1049,"
Yes, I purchased the Surface Laptop 3."
"1586","Yes",70000,1049,"
Yes, I purchased the Surface Laptop 3."
"1587","Yes",70000,1049,"
Yes, I purchased the Surface Laptop 3."
"1588","Yes",70000,1049,"
Yes, I purchased the Surface Laptop 3."
"1589","Yes",70000,1049,"
Yes, I purchased the Surface Laptop 3."
"1590","Yes",70000,1049,"
Yes, I purchased the Surface Laptop 3."
"1591","Yes",70000,1049,"
Yes, I purchased the Surface Laptop 3."
"1592","Yes",70000,1049,"
Yes, I purchased the Surface Laptop 3."
"1593","Yes",70000,1049,"
Yes, I purchased the Surface Laptop 3."
"1594","Yes",70000,1049,"
Yes, I purchased the Surface Laptop 3."
"1595","Yes",70000,1049,"
Yes, I purchased the Surface Laptop 3."
"1596","Yes",70000,1049," Yes, I purchased the Surface Laptop 3."
"1597","Yes",70000,1049,"
Yes, I purchased the Surface Laptop 3."
"1598","Yes",70000,1049," Yes, I purchased the Surface Laptop 3."
"1599","Yes",70000,1049,"
Yes, I purchased the Surface Laptop 3."
"1600","Yes",70000,1049,"
Yes, I purchased the Surface Laptop 3."
"1601","Yes",70000,1049,"
Yes, I purchased the Surface Laptop 3 with an Intel Core i5 processor, 8GB RAM, 13.5 inch screen, and 128GB SD."
"1602","Yes",70000,1049,"
Yes, I purchased the Surface Laptop 3."
"1603","Yes",70000,1049,"
Yes, I purchased the Surface Laptop 3."
"1604","Yes",70000,1049," Yes, I purchased the Surface Laptop 3."
"1605","Yes",70000,1049,"
Yes, I purchased the Surface Laptop 3."
"1606","Yes",70000,1049,"
Yes, I purchased the Surface Laptop 3."
"1607","Yes",70000,1049,"
Yes, I purchased the Surface Laptop 3."
"1608","Yes",70000,1049," Yes, I purchased the Surface Laptop 3."
"1609","Yes",70000,1049,"
Yes, I purchased the Surface Laptop 3."
"1610","Yes",70000,1049,"
Yes, I purchased the Surface Laptop 3."
"1611","Yes",70000,1049,"
Yes, I purchased the Surface Laptop 3."
"1612","Yes",70000,1049,"
Yes, I purchased the Surface Laptop 3."
"1613","Yes",70000,1049,"
Yes, I purchased the Surface Laptop 3."
"1614","Yes",70000,1049,"
Yes, I purchased the Surface Laptop 3."
"1615","Yes",70000,1049,"
Yes, I purchased the Surface Laptop 3."
"1616","Yes",70000,1049,"
Yes, I purchased the Surface Laptop 3."
"1617","Yes",70000,1049," Yes, I purchased the Surface Laptop 3."
"1618","Yes",70000,1049,"
Yes, I purchased the Surface Laptop 3."
"1619","Yes",70000,1049,"
Yes, I purchased the Surface Laptop 3."
"1620","Yes",70000,1049," Yes, I purchased the Surface Laptop 3."
"1621","Yes",70000,1049," Yes, I purchased the Surface Laptop 3."
"1622","Yes",70000,1049,"
Yes, I purchased the Surface Laptop 3."
"1623","Yes",70000,1049," Yes, I purchased the Surface Laptop 3."
"1624","Yes",70000,1049," Yes, I purchased the Surface Laptop 3."
"1625","Yes",70000,1049,"
Yes, I purchased the Surface Laptop 3."
"1626","Yes",70000,1049,"
Yes, I purchased the Surface Laptop 3."
"1627","Yes",70000,1049,"
Yes, I purchased the Surface Laptop 3."
"1628","Yes",70000,1049," Yes, I purchased the Surface Laptop 3."
"1629","Yes",70000,1049,"
Yes, I purchased the Surface Laptop 3 with an Intel Core i5, 8GB RAM, 13.5in screen size and 128GB of storage."
"1630","Yes",70000,1049," Yes, I purchased the Surface Laptop 3."
"1631","Yes",70000,1049," Yes, I purchased the Surface Laptop 3."
"1632","Yes",70000,1049," Yes, I purchased the Surface Laptop 3."
"1633","Yes",70000,1049," Yes, I purchased the Surface Laptop 3."
"1634","Yes",70000,1049,"
Yes, I purchased the Surface Laptop 3 with an Intel Core i5, 8GB of RAM, 13.5in screen size, and 128GB of SD."
"1635","No",70000,1049,"
No, I did not purchase a laptop."
"1636","Yes",70000,1049," Yes, I purchased the Surface Laptop 3."
"1637","Yes",70000,1049,"
Yes, I purchased the Surface Laptop 3 with an Intel Core i5, 8GB RAM, 13.5in screen, and 128GB SD."
"1638","Yes",70000,1049,"
Yes, I purchased the Surface Laptop 3."
"1639","Yes",70000,1049,"
Yes, I purchased the Surface Laptop 3."
"1640","Yes",70000,1049," Yes, I purchased the Surface Laptop 3."
"1641","Yes",70000,1049,"
Yes, I purchased the Surface Laptop 3."
"1642","Yes",70000,1049,"
Yes, I purchased the Surface Laptop 3."
"1643","Yes",70000,1049,"
Yes, I purchased the Surface Laptop 3."
